,year_event,country_event_x,event_x,country_event_y,event_y
550,1974,Malta,"Malta becomes a Republic, with the last Governor-General, Sir Anthony Mamo, serving as its first President.  Malta remains a member of the Commonwealth of Nations.",Greek," With a national referendum, the monarchy is not restored and a parliamentary republic is established."
551,1974,Malta,"Malta becomes a Republic, with the last Governor-General, Sir Anthony Mamo, serving as its first President.  Malta remains a member of the Commonwealth of Nations.",Greek," President pro tempore Phaedon Gizikis is replaced by Michail Stasinopoulos, the first duly elected President of the Third Hellenic Republic."
552,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek," The Greek regime sponsors a coup d'état in Nicosia, replacing President Makarios III with Nikos Sampson."
553,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek, Turkey invades Cyprus.
554,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek, Nikos Sampson is removed from office and replaced with Glafkos Klerides. The coup regime ends. A general ceasefire is declared.
555,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek, Junta-appointed President Phaedon Gizikis calls a meeting of old guard politicians with the participation of the commanders of the armed forces. Konstantinos Karamanlis is chosen to assume the premiership.
556,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek, Constantine Karamanlis returns with the French Presidential jet. Democracy in Athens is restored.
557,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek," Second phase of the Attila Operation in Cyprus. The Turkish forces advance capturing the 37% of the island. A total of about 3,000 are killed or missing. Another 200,000 become refugees."
558,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek," Greece withdraws its forces from NATO's military command structure, as a result of the Turkish invasion of Cyprus.[20][21]"
559,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek, TWA Flight 841 crashes into the Ionian Sea. All 79 passengers and 9 crew members are killed.
560,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek," Death of Spyridon Marinatos, one of the premier Greek archaeologists of the 20th century."
561,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek, Makarios returns as President in Cyprus.
562,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek," With a national referendum, the monarchy is not restored and a parliamentary republic is established."
563,1974,Portugal,The Carnation Revolution of 25 April puts an end to five decades of dictatorship.,Greek," President pro tempore Phaedon Gizikis is replaced by Michail Stasinopoulos, the first duly elected President of the Third Hellenic Republic."
564,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek," The Greek regime sponsors a coup d'état in Nicosia, replacing President Makarios III with Nikos Sampson."
565,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek, Turkey invades Cyprus.
566,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek, Nikos Sampson is removed from office and replaced with Glafkos Klerides. The coup regime ends. A general ceasefire is declared.
567,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek, Junta-appointed President Phaedon Gizikis calls a meeting of old guard politicians with the participation of the commanders of the armed forces. Konstantinos Karamanlis is chosen to assume the premiership.
568,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek, Constantine Karamanlis returns with the French Presidential jet. Democracy in Athens is restored.
569,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek," Second phase of the Attila Operation in Cyprus. The Turkish forces advance capturing the 37% of the island. A total of about 3,000 are killed or missing. Another 200,000 become refugees."
570,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek," Greece withdraws its forces from NATO's military command structure, as a result of the Turkish invasion of Cyprus.[20][21]"
571,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek, TWA Flight 841 crashes into the Ionian Sea. All 79 passengers and 9 crew members are killed.
572,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek," Death of Spyridon Marinatos, one of the premier Greek archaeologists of the 20th century."
573,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek, Makarios returns as President in Cyprus.
574,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek," With a national referendum, the monarchy is not restored and a parliamentary republic is established."
575,1974,Romania,"Nicolae Ceauşescu becomes the first President of Romania. Romania become the first country in the Eastern Bloc ever to establish economic relations with the European Community. The Generalised System of Preferences is signed, followed by an Agreement on Industrial Products in 1980.",Greek," President pro tempore Phaedon Gizikis is replaced by Michail Stasinopoulos, the first duly elected President of the Third Hellenic Republic."
576,1974,Serbia,"A new federal Constitution awards greater powers to individual republics and provinces, shifting it into a voluntary confederation with a right of self-determination for each of the subjects. The Serbian Provinces of Kosovo and Metohija and Vojvodina are de facto separated from Serbia, as they were awarded state-treatment in the Federal Parliament, where they could veto any Serbian decision.",Greek," The Greek regime sponsors a coup d'état in Nicosia, replacing President Makarios III with Nikos Sampson."
577,1974,Serbia,"A new federal Constitution awards greater powers to individual republics and provinces, shifting it into a voluntary confederation with a right of self-determination for each of the subjects. The Serbian Provinces of Kosovo and Metohija and Vojvodina are de facto separated from Serbia, as they were awarded state-treatment in the Federal Parliament, where they could veto any Serbian decision.",Greek, Turkey invades Cyprus.
578,1974,Serbia,"A new federal Constitution awards greater powers to individual republics and provinces, shifting it into a voluntary confederation with a right of self-determination for each of the subjects. The Serbian Provinces of Kosovo and Metohija and Vojvodina are de facto separated from Serbia, as they were awarded state-treatment in the Federal Parliament, where they could veto any Serbian decision.",Greek, Nikos Sampson is removed from office and replaced with Glafkos Klerides. The coup regime ends. A general ceasefire is declared.
